059000001001010102001   5310 #0001    N 086122 BEBAEDCBCDADBCDB BDE  D ADECAE  C  D EED                    
059000072001010102001   5310 #0001    N 086093 BAEACDCBEBBCBBCEECCCBBBEAADCAEDDCABDDDAC                    
059000073001010102001   5310 #0001    N 086105 EACAEBCDDAADBEDEAADB CDAABBCAEEDCAADBBDD                    
059000074001010102001   5310 #0001    N 086104 CABDEDCABBABBADDBBBABCBDABBCAEBBBDBABEEB                    
059000075001010102001   5310 #0001    N 086103 BEBAEACBABBBBADA BCB DBEC ACBEEDCADA AE                     
059000076001010102001   5310 #0001    N 086102                                                             
059000077001010102001   5310 #0001    N 086098 A BACE ADBADD A  E C DCEBBCCDDCABA D DCB                    
059000078001010102001   5310 #0001    N 086110                                                             
059000079001010102001   5310 #0001    N 086112 EEBACBCBEDADBCDDE DED   ABECABA C DD EE                     
059000080001010102001   5310 #0001    N 086114 EEADEBCBDBADBCDCDBDBDEAABEBCAEDADCCDCDCB                    
059000081001010102001   5310 #0001    N 086050 CEBAEBCBEDA BAAECC CDCE A BCAED C BD DA                     
059000082001010102001   5310 #0001    N 086051 BCECEBCDBEDCBB EDBACEEACABBCAEDBDBAA DE                     
059000083001010102001   5310 #0001    N 086052 BEBCEBAACCBDBCCCBCECCCBCCBBCAECCACACCEEC                    
059000084001010102001   5310 #0001    N 086053 DEDADBCBEDADBCCEEBBEDBDAABBCAECACADDCEEC                    
059000085001010102001   5310 #0001    N 086054 BBBBBACCC DDBA D EEEE   AAABAECCCCC  BB                     
059000086001010102001   5310 #0001    N 086055 BEEBCBABBDBEBCCECCDECBEEBEABAEDBCBADEECB                    
059000087001010102001   5310 #0001    N 086056 EAAABDACDAAAEDADBCEABBAAEEEDAEBDACBDCDBA                    
059000088001010102001   5310 #0001    N 086057 BDBECBCBDBBEAAEACDCCDEBCAEACAEEBEABDDCEB                    
059000089001010102001   5310 #0001    N 086058 CABBBECADBDDBECCCCCCCCCDDDCEDDDDDDDDEDCC                    
059000090001010102001   5310 #0001    N 086059 CEEC BEEB DDBA   DCC  A CA CABEBAE ECBB                     
059000091001010102001   5310 #0001    N 086024 EEACEEABCDAABCDECBDEC    BEBA   CA D BA                     
059000092001010102001   5310 #0001    N 086025 BEEAEEABCDBDBCCBEDDBCABDBEDCBEBABADDBDBA                    
059000093001010102001   5310 #0001    N 086026 C EBEBAC  AEBACAE DB ECC  BEAECDB DA BB                     
059000094001010102001   5310 #0001    N 086027                                                             
059000095001010102001   5310 #0001    N 086028 BEEADDDBCEACECCDDBCCCDAEBDEAAECBCBAEEEDC                    
059000096001010102001   5310 #0001    N 086029                                                             
059000097001010102001   5310 #0001    N 086030 CEEADBCBBCADBCCECEACDCAAACDCACA A  D EE                     
059000098001010102001   5310 #0001    N 086031 EAEBE CBABADAEBBDADEECACBBACBEDDBBEACBDB                    
059000099001010102001   5310 #0001    N 086060 BEBCECCBC ADBDDCDBDEBCEAACABAEEEBABDCABE                    
059000100001010102001   5310 #0001    N 086061 BDBAACCCEACDBAECEBCEBDBDECDBAEDABBDEADAC                    
059000101001010102001   5310 #0001    N 086062                                                             
059000102001010102001   5310 #0001    N 086063 BEEADBCBEDADBCCEEBBBCBDEABACAECACADDECAC                    
059000103001010102001   5310 #0001    N 086064 BEE  ADBCADADACC   ADC  CBBBDED D AA CEB                    
059000104001010102001   5310 #0001    N 086065 BEECDAABCDBBBCCAEDDCCDAEAEBCBECDDADDCEAB                    
059000105001010102001   5310 #0001    N 086066                                                             
059000106001010102001   5310 #0001    N 086067 BEEA  CE  A A E           DC                                
059000107001010102001   5310 #0001    N 086068 CCDAEACCEDACBBDBDDEBBDBACBCDAEBBABBCCCEC                    
059000108001010102001   5310 #0001    N 086069 BEEADBABEBACBBDEA DB BAAABBDBEDCCAAC DEB                    
059000109001010102001   5310 #0001    N 086070 CDBCDBCBABADBCABDBECDBBCABDCAEDECABDBEAD                    
059000110001010102001   5310 #0001    N 086071 BDECCAEBCAABAACECBACCAACCEABDEDBBAEDCCBD                    
059000111001010102001   5310 #0001    N 086072 BABADBCBDAADBBDECDDBC  ABBAABEBB C A EE                     
059000112001010102001   5310 #0001    N 086073 BBDEECCEDBACBBABDDCBACCCBECCBEEDECDDDBED                    
059000113001010102001   5310 #0001    N 086074 AEEACBCAEDADB DCDBDCDADAAABBDBC CADD EAC                    
059000114001010102001   5310 #0001    N 086075 BCDBCEDDAEAAECCDACBBCDBDCBEDAECBBDEBCCAB                    
059000115001010102001   5310 #0001    N 086076 EAAAEACABDACBDDBEBBBCDDEDBDBAEDEBAADCCAC                    
059000116001010102001   5310 #0001    N 086077 D  A BACBBBC C      B      B E       DB                     
059000117001010102001   5310 #0001    N 086078                                                             
059000118001010102001   5310 #0001    N 086079 AEECEACBDBBDBDDBAAACBBC EBBCBEAEDDDECCEB                    
059000119001010102001   5310 #0001    N 086080 B CE AEBB ACA EB D A        BBB                             
059000120001010102001   5310 #0001    N 086081 BEDCBBCBBAAABEABBDAAEBCDCECDBBBDDCBDDCEC                    
059000121001010102001   5310 #0001    N 086002 BAEACCCBCDACBCDCDBBEECAAEECEADBEACAA BCE                    
059000122001010102001   5310 #0001    N 086003 DEEDEAEBCBADBCDDCBBCAADADCEADDCECADECEEC                    
059000123001010102001   5310 #0001    N 086004 BEBDDAEBBBCBDADDACCCBBADABAEADCBBDEBBDEB                    
059000124001010102001   5310 #0001    N 086005 AEBAEBCABDECBAADEBBCDBACECBCBEDADCEBEABE                    
059000125001010102001   5310 #0001    N 086006                                                             
059000126001010102001   5310 #0001    N 086007 EEEACBCBDBACBCDCEBCCDCBAAEBCADBAAADDCBEC                    
059000127001010102001   5310 #0001    N 086008 CEEACDCBEDADBCDEEBDEBCDCACDBECCBCABDCBEC                    
059000128001010102001   5310 #0001    N 086009 EEBADBCB DADBCCEEBDEDBAAAABCAECBCADD BEC                    
059000129001010102001   5310 #0001    N 086010 DEEDEAEBCBADBCDDCBBCCAAEABBCDECECADEEEEC                    
059000130001010102001   5310 #0001    N 086011                                                             
059000131001010102001   5310 #0001    N 086012  BBD DDC  A DA  D  D    B ADDEE  C    A                     
059000132001010102001   5310 #0001    N 086013 AADDEAECCBACABECBEDCBEACCEACAEAABCDABDBE                    
059000133001010102001   5310 #0001    N 086014                                                             
059000134001010102001   5310 #0001    N 086015 BDBAEBCCC BABECBAD   DBCB C DDDE CBEDC D                    
059000135001010102001   5310 #0001    N 086016 DEDAEBDADAACBBCEBBDCBBECCAEBCECCCCEADDAD                    
059000136001010102001   5310 #0001    N 086017 EEE EDEACDD BAEDD  C     BBBDC       CA                     
059000137001010102001   5310 #0001    N 086018 BEEAEADBBCCDCEDADEECECCACABCBEBBDABAEBAC                    
059000138001010102001   5310 #0001    N 086019 BEDCEACBEBACBAAECCACBBBDBEBAAECEBDCEECCC                    
059000139001010102001   5310 #0001    N 086020 BB ABBCDCDAA EDBAADCBBCDABDBDBEABCAEEEAC                    
059000140001010102001   5310 #0001    N 086021 AEEBECD EEBAD ABEBDCDAA EEEAAEBBB DA BB                     
059000141001010102001   5310 #0001    N 086022                                                             
059000142001010102001   5310 #0001    N 086023 B BD ECBC A AEA D        EADDE   C DDDBB                    
059000143001010102001   5310 #0001    N 086034 BEEA BCBDBADBDD   DC    B EED ED A   AB                     
059000144001010102001   5310 #0001    N 086035 AEBCCBDBCBBDAECA B BC  B  BEDDC DB  CDBB                    
059000145001010102001   5310 #0001    N 086036 CEBACAABEDAABCCCBCDBCCCCACDCAECCCCDDCCEC                    
059000146001010102001   5310 #0001    N 086037 DEBACBCBADADBACEAEAEEB  A EBBE CCCDD EB                     
059000147001010102001   5310 #0001    N 086038 CEEAEAECCEAADECBDBDBCBBCCBBEAEABDCBACCAB                    
059000148001010102001   5310 #0001    N 086039                                                             
059000149001010102001   5310 #0001    N 086040 BECDEEEBCCDDBEDEECDECBCCBECCDEAACCEADDBB                    
059000150001010102001   5310 #0001    N 086041 AEAACDECDDADBAEBEDDC   DCBCCDCCDDCBABDE                     
059000151001010102001   5310 #0001    N 086032 ADCBCEEBC DDBADBCDDAB  DCBABAEBDBCAABDCE                    
059000152001010102001   5310 #0001    N 086033                                                             
059000153001010102001   5310 #0001    N 086042  BBAEBCBEDA BCDBCB EC   A  AAE  CA D EA                     
059000154001010102001   5310 #0001    N 086043 BEDAEBBABBACBADBDBACBBBAABDCAECECDADECAB                    
059000155001010102001   5310 #0001    N 086044 BDBCCCCCCDBCD       C   ABBAAEDBDDCCDCAB                    
059000156001010102001   5310 #0001    N 086045 BEEADBABEDADBEDEEBAECEBCACBCAEDCCDBDDEEC                    
059000157001010102001   5310 #0001    N 086046 CEEACBCBBDADBBCEEBBECBAAABCBDEDDBDDDBCCD                    
059000158001010102001   5310 #0001    N 086047 BBEAECABCCBDBBAADED CEBDBBDCDECBDBCEEBBD                    
059000159001010102001   5310 #0001    N 086048                                                             
059000160001010102001   5310 #0001    N 086049                                                             

